,language,page_url,image_url,page_title,section_title,hierarchical_section_title,caption_reference_description,caption_attribution_description,caption_alt_text_description,mime_type,original_height,original_width,is_main_image,attribution_passes_lang_id,page_changed_recently,context_page_description
262,id,https://id.wikipedia.org/wiki/Hyundai_i10,https://upload.wikimedia.org/wikipedia/commons/6/63/Hyundai_Grand_i10_1.2_Front.jpg,Hyundai i10,Generasi kedua (2013–sekarang),Hyundai i10 / Generasi kedua (2013–sekarang),,"English: 2014 Hyundai Grand i10 1.2 Automatic (Philippine model). Taken at Robinsons Galleria, Quezon City, Philippines.",,image/jpeg,1944,2592,True,True,True,"Hyundai i10 adalah mobil hatchback subkompak 5 pintu yang diproduksi oleh Hyundai Motor Company. Mobil ini pertama kali diluncurkan pada bulan Oktober 2007 dan menggantikan Hyundai Atos di beberapa negara.
i10 diproduksi di India di pabrik Hyundai di Chennai untuk pasar domestik dan ekspor. Mobil ini diposisikan di atas Hyundai Eon.
Di Indonesia, Hyundai i10 hanya tersedia mesin 1.1L Epsilon I4 berbahan bakar bensin. Tersedia dalam beberapa trim beserta pilihan transmisi manual atau otomatis.
Hyundai mulai mengembangkan i10 untuk menggantikan Hyundai Atoz. Mobil konsepnya mempunyai kode Hyundai PA."
263,id,https://id.wikipedia.org/wiki/Kabupaten_Kulon_Progo,https://upload.wikimedia.org/wikipedia/commons/c/c8/Kulonprogo_Seal.svg,Kabupaten Kulon Progo,,Kabupaten Kulon Progo,Lambang,,,image/svg+xml,539,434,True,True,True,"Kulonprogo atau Kulon Progo adalah sebuah kabupaten di Provinsi Daerah Istimewa Yogyakarta, Indonesia. Ibu kotanya adalah Wates. Kabupaten ini berbatasan dengan Kabupaten Sleman dan Kabupaten Bantul di timur, Samudra Hindia di selatan, Kabupaten Purworejo di barat, serta Kabupaten Magelang di utara. Nama Kulon Progo berarti sebelah barat Sungai Progo. Kali Progo membatasi kabupaten ini di sebelah Timur.
Kabupaten Kulon Progo terdiri atas 12 kapanewon, yang dibagi lagi atas 88 kalurahan dan kelurahan, serta 930 Pedukuhan. Pusat pemerintahan di Kecamatan Wates, yang berada sekitar 25 km sebelah barat daya dari pusat ibukota Provinsi DI Yogyakarta, di jalur utama lintas selatan Pulau Jawa"
264,id,https://id.wikipedia.org/wiki/Taman_Mini_Indonesia_Indah,https://upload.wikimedia.org/wikipedia/commons/f/fb/Keong_Emas.jpg,Taman Mini Indonesia Indah,Sarana rekreasi,Taman Mini Indonesia Indah / Bagian-bagian TMII / Sarana rekreasi,Keong Mas,"English: Keong Emas (Golden Snail), an IMAX theater located in Taman Mini Indonesia Indah. Bahasa Indonesia: Teater Keong Emas, Taman Mini Indonesia Indah.",,image/jpeg,766,1024,True,True,True,"Taman Mini Indonesia Indah merupakan suatu kawasan taman wisata bertema budaya Indonesia di Jakarta Timur. Area seluas kurang lebih 150 hektare atau 1,5 kilometer persegi ini terletak pada koordinat 6°18′6.8″LS,106°53′47.2″BT. Taman ini merupakan rangkuman kebudayaan bangsa Indonesia, yang mencakup berbagai aspek kehidupan sehari-hari masyarakat 26 provinsi Indonesia yang ditampilkan dalam anjungan daerah berarsitektur tradisional, serta menampilkan aneka busana, tarian, dan tradisi daerah.
Di samping itu, di tengah-tengah TMII terdapat sebuah danau yang menggambarkan miniatur kepulauan Indonesia di tengahnya, kereta gantung, berbagai museum, dan Teater IMAX Keong Mas dan Teater Tanah Airku, berbagai sarana rekreasi ini menjadikan TMIII sebagai salah satu kawasan wisata terkemuka di ibu kota."
265,id,https://id.wikipedia.org/wiki/Lampung,https://upload.wikimedia.org/wikipedia/commons/5/54/Pj._Gubernur_Lampung.jpg,Lampung,Daftar gubernur,Lampung / Politik & Pemerintahan / Daftar gubernur,,Bahasa Indonesia: Photo Pj. Gubernur Lampung,,image/jpeg,879,646,True,True,True,"Lampung adalah sebuah provinsi paling selatan di Pulau Sumatra, Indonesia, dengan ibu kota Bandar Lampung. Provinsi ini memiliki dua kota yaitu Kota Bandar Lampung dan Kota Metro serta 13 kabupaten. Posisi Lampung secara geografis berada di sebelah barat berbatasan dengan Samudra Hindia, di sebelah timur dengan Laut Jawa, di sebelah utara berbatasan dengan provinsi Sumatra Selatan, dan di sebelah selatan berbatasan dengan Selat Sunda.
Provinsi Lampung memiliki pelabuhan utama bernama Pelabuhan Panjang dan Pelabuhan Bakauheni, bandar udara utama yakni Radin Inten II terletak 28 km dari ibu kota provinsi, serta Stasiun Tanjungkarang di pusat ibukota."
266,fil,https://tl.wikipedia.org/wiki/Kalakhang_Maynila,https://upload.wikimedia.org/wikipedia/commons/8/8b/Manila_Province.jpg,Kalakhang Maynila,Kasaysayan,Kalakhang Maynila / Kasaysayan,,"English: Province of Manila, Philippine Islands",,image/jpeg,918,574,True,True,True,"Ang Kalakhang Maynila, tinatawag din bilang Pambansang Punong Rehiyon, ay ang kabiserang rehiyon at isa sa mga itinakdang kalakhang pook ng Pilipinas. Binubuo ito 16 na lungsod: ang Lungsod ng Maynila, Lungsod Quezon, Caloocan, Las Pinas, Makati, Malabon, Mandaluyong, Marikina, Muntinlupa, Navotas, Parañaque, Pasay, Pasig, San Juan, Taguig, at Valenzuela, pati na rin ang bayan ng Pateros. Ang rehiyon ay may sukat na 619.57 square kilometre at kabuuang populasyon na 12,877,253 noong 2015.
Ang rehiyon ay sentro ng politika, pangangalakal, lipunan, kultura, at pang-edukasyon ng Pilipinas. Ayon sa iprinoklamang Utos ng Pampanguluhan Blg. 940, ang kabuuan ng Kalakhang Maynila ay ang sentro ng pamahalaan habang ang Lungsod ng Maynila ang kabisera. Ang pinakamalaking lungsod sa Kamaynilaan ay ang Lungsod Quezon, samantalang ang pinakamalaking distritong pangkalakalan ay ang Lungsod Makati.
Ang Kalakhang Maynila ang pinakamaraming naninirahan sa tinutukoy na 12 kalakhan ng Pilipinas at pang-11 sa pinakamaraming naninirahan sa buong mundo. Batay sa senso noong 2010, ito ay may populasyon na 11,855,975, katumbas ng 13% populasyon ng bansa."
267,id,https://id.wikipedia.org/wiki/Bohol,http://upload.wikimedia.org/wikipedia/commons/9/9c/Tagbilaranview.jpg,Bohol,Galeri,Bohol / Galeri,,"English: View of Tagbilaran, Bohol, the Philippines. Македонски: Поглед на Градот Тагбиларан Сити.",,image/jpeg,780,1040,True,True,True,"Bohol merupakan sebuah provinsi di Filipina. Ibu kotanya ialah Tagbilaran City. Provinsi ini terletak di Region Visayas Tengah. Provinsi ini memiliki luas wilayah 4.117,26 km² dengan memiliki jumlah penduduk 1.275.214 jiwa dengan memiliki angka kepadatan penduduk 310 jiwa/km²."
268,war,https://war.wikipedia.org/wiki/Nepenthes_tentaculata,https://upload.wikimedia.org/wikipedia/commons/1/1c/Nepenthes_tentaculata.jpg,Nepenthes tentaculata,,Nepenthes tentaculata,,Photo taken in natural habitat.,,image/jpeg,992,744,True,True,True,"An Nepenthes tentaculata in uska species han Magnoliopsida nga ginhulagway ni Joseph Dalton Hooker. An Nepenthes tentaculata in nahilalakip ha genus nga Nepenthes, ngan familia nga Nepenthaceae. Waray hini subspecies nga nakalista."
269,fil,"https://tl.wikipedia.org/wiki/Roxas,_Capiz",http://upload.wikimedia.org/wikipedia/commons/4/43/Ph_locator_capiz_roxas.png,"Roxas, Capiz",,"Roxas, Capiz",Mapa ng Capiz ipinakikita ang lokasyon ng Lungsod Roxas.,English: Map of Capiz showing the location of Roxas City,Mapa ng Capiz ipinakikita ang lokasyon ng Lungsod Roxas.,image/png,250,300,True,True,True,"Ang Lungsod Roxas ay ikalawang uring lungsod sa lalawigan ng Capiz, Pilipinas. Ito ang kabisera ng Capiz. Ayon sa 2015 senso, ito ay may populasyon na 167,003 sa may 37,291 na kabahayan. Ipinangalan ang lunsod sa dating Pangulo ng Pilipinas na si Manuel Roxas."
270,war,https://war.wikipedia.org/wiki/Ketupa_ketupu,https://upload.wikimedia.org/wikipedia/commons/9/99/Buffy_Fish-Owl.jpg,Ketupa ketupu,,Ketupa ketupu,,Bubo ketupuEnglish: Buffy Fish Owl,,image/jpeg,773,643,True,True,True,"An Ketupa ketupu in uska species han Aves nga syahan ginhulagway ni Thomas Horsfield hadton 1821. An Ketupa ketupu in nahilalakip ha genus nga Ketupa, ngan familia nga Strigidae. Ginklasipika han IUCN an species komo diri gud kababarak-an."
271,vi,https://vi.wikipedia.org/wiki/M%C3%A8o,https://upload.wikimedia.org/wikipedia/commons/7/75/Cat_eating_a_rabbit.jpeg,Mèo,Săn mồi và tập tính ăn,Mèo / Đặc điểm / Săn mồi và tập tính ăn,Một con mèo hoang đang bắt một con thỏ,Our hunting tomcat with prey,,image/jpeg,1836,2159,True,True,True,"Mèo, chính xác hơn là mèo nhà để phân biệt với các loài trong họ Mèo khác, là động vật có vú, nhỏ nhắn và chuyên ăn thịt, sống chung với loài người, được nuôi để săn vật gây hại hoặc làm thú nuôi cùng với chó nhà. Người ta tin rằng tổ tiên trung gian gần nhất trước khi được thuần hóa của chúng là mèo rừng châu Phi. Mèo nhà đã sống gần gũi với loài người ít nhất 9.500 năm, và hiện nay chúng là con vật cưng phổ biến nhất trên thế giới.
Có rất nhiều các giống mèo khác nhau, một số không có lông hoặc không có đuôi, và chúng tồn tại với rất nhiều màu lông. Mèo là những con vật có kỹ năng của thú săn mồi và được biết đến với khả năng săn bắt hàng nghìn loại sinh vật để làm thức ăn. Chúng đồng thời là những sinh vật thông minh, và có thể được dạy hay tự học cách sử dụng các công cụ đơn giản như mở tay nắm cửa hay giật nước trong nhà vệ sinh.
Mèo giao tiếp bằng cách kêu meo, gừ-gừ, rít, gầm gừ và ngôn ngữ cơ thể. Mèo trong các bầy đàn sử dụng cả âm thanh lẫn ngôn ngữ cơ thể để giao tiếp với nhau.
Giống như một số động vật đã thuần hóa khác, mèo vẫn có thể sống tốt trong môi trường sống hoang dã như mèo hoang."
272,ceb,https://ceb.wikipedia.org/wiki/Acer_caudatum,https://upload.wikimedia.org/wikipedia/commons/a/a8/Acer_ukurunduense_%28200707%29.jpg,Acer caudatum,,Acer caudatum,,"オガラバナ（北海道斜里岳）Acer ukurunduense (Mt. Shari, Hokkaido, JAPAN)",,image/jpeg,426,640,True,True,True,Espesye sa tanom nga bulak ang Acer caudatum. Ang Acer caudatum sakop sa kahenera nga Acer sa kabanay nga Sapindaceae.
273,vi,https://vi.wikipedia.org/wiki/Ahaetulla_fronticincta,https://upload.wikimedia.org/wikipedia/commons/b/bf/Ahaetulla_fronticincta_4.jpg,Ahaetulla fronticincta,Hình ảnh,Ahaetulla fronticincta / Hình ảnh,,English: Photo of Ahaetulla fronticincta (Gunther's whipsnake) at the Steinhart Aquarium in San Francisco,,image/jpeg,781,800,True,True,True,Ahaetulla fronticincta là một loài rắn trong họ Rắn nước. Loài này được Günther mô tả khoa học đầu tiên năm 1858.
274,ceb,https://ceb.wikipedia.org/wiki/Caibiran,https://upload.wikimedia.org/wikipedia/commons/e/e1/Caibiran_Biliran.jpg,Caibiran,Mga Barangay,Caibiran / Mga Barangay,,"Caibiran, Biliran, Philippines",,image/jpeg,1768,2656,True,True,True,"Ang Caibiran usa sa mga lungsod sa Biliran sa Sidlakang Kabisay-ang rehiyon sa Kabisay-an sa Pilipinas. Nahimutangan ang lungsod sa sidlakang dapit sa pulo ug lalawigan sa Biliran.
Sumala sa sensus sa tuig 2000, kini may 19,606 ka tawo sa 3,597 ka bubong.
Binisayang Winaray ang pinulongan sa Caibiran."
275,id,https://id.wikipedia.org/wiki/Malaysia,http://upload.wikimedia.org/wikipedia/commons/b/b1/Mount_Kinabalu.jpg,Malaysia,Gunung,Malaysia / Ekonomi / Pariwisata / Gunung,Gunung Kinabalu,,,image/jpeg,562,749,True,True,True,"Malaysia adalah sebuah negara federal yang terdiri dari tiga belas negeri dan tiga wilayah federal di Asia Tenggara dengan luas 329.847 km persegi. Ibu kotanya adalah Kuala Lumpur, sedangkan Putrajaya menjadi pusat pemerintahan federal. Jumlah penduduk negara ini mencapai 30.697.000 jiwa pada tahun 2015. Negara ini dipisahkan ke dalam dua kawasan — Malaysia Barat dan Malaysia Timur — oleh Kepulauan Natuna, wilayah Indonesia di Laut Tiongkok Selatan. Malaysia berbatasan dengan Thailand, Indonesia, Singapura, Brunei, dan Filipina. Negara ini terletak di dekat khatulistiwa dan beriklim tropika. Kepala negara Malaysia adalah seorang Raja atau seorang Sultan yang dipilih secara bergiliran setiap 5 tahun sekali, hanya negeri-negeri yang diperintah oleh Raja/Sultan saja yang diperbolehkan mengirimkan wakilnya untuk menjadi Raja Malaysia. Raja Malaysia biasanya memakai gelar Sri Paduka Baginda Yang di-Pertuan Agong. dan pemerintahannya dikepalai oleh seorang Perdana Menteri. Model pemerintahan Malaysia mirip dengan sistem parlementer Westminster.
Malaysia sebagai negara federal tidak pernah ada sampai tahun 1963."
276,id,https://id.wikipedia.org/wiki/Miss_Universe_2019,https://upload.wikimedia.org/wikipedia/commons/3/3f/Miss_Universe_2019_map.png,Miss Universe 2019,Hasil,Miss Universe 2019 / Hasil,Negara dan wilayah partisipan Miss Universe 2019,English: Miss Universe 2019 participant countries and territories. Español: Países y territorios participantes en Miss Universo 2019.,,image/png,658,1366,True,True,True,"Miss Universe 2019 adalah kontes Miss Universe ke-68. Catriona Gray dari Filipina memahkotai penerusnya Zozibini Tunzi dari Afrika Selatan di sebagai pemenang, mengalahkan 89 kontestan lain. Ini merupakan kali ketiga Afrika Selatan memenangkan gelar Miss Universe setelah terakhir berhasil menjadi juara di tahun 2017.
Kontes dipandu oleh Steve Harvey di tahun kelimanya berturut-turut, bersama dengan Olivia Culpo dan Vanessa Lachey sebagai koresponden di belakang panggung, serta penampilan oleh Ally Brooke. Mahkota baru Miss Universe yang diproduksi oleh Mouawad bertema ""Power of Unity"" memulai debutnya.
Swe Zin Htet dari Myanmar adalah kontestan pertama yang secara terbuka menyatakan bahwa ia adalah seorang lesbian.
Indonesia diwakili oleh Frederika Alexis Cull, Puteri Indonesia 2019 dan mencatatkan sejarah dengan prestasi terbaik yang diraih Indonesia sejauh ini setelah lolos di babak 10 Besar."
277,vi,https://vi.wikipedia.org/wiki/Penang,https://upload.wikimedia.org/wikipedia/commons/e/ea/Cenotaph_in_penang.JPG,Penang,Lịch sử,Penang / Lịch sử,"Bia kỷ niệm tại Esplanade, được dựng sau Chiến tranh thế giới thứ nhất, tưởng nhớ các liệt sĩ.",English: Cenotaph in esplanade,,image/jpeg,1600,1200,True,True,True,"Penang là một bang tại Malaysia và được định danh theo đảo cấu thành nên bang. Bang Penang nằm ở vùng bờ biển tây bắc của Malaysia bán đảo, sát eo biển Malacca. Penang giáp với Kedah ở phía bắc và đông, giáp với Perak ở phía nam. Penang là bang nhỏ thứ hai tại Malaysia về diện tích sau Perlis, và là bang đông dân thứ tám. Penang gồm hai bộ phận – đảo Penang là nơi đặt trụ sở chính phủ, Seberang Perai nằm trên bán đảo Mã Lai. Penang là nơi đô thị hóa và công nghiệp hóa cao độ, là một trong các bang phát triển nhất và quan trọng nhất về mặt kinh tế tại Malaysia, đồng thời là một điểm đến du lịch phát triển mạnh. Penang có chỉ số phát triển con người cao thứ ba tại Malaysia, sau Kuala Lumpur và Selangor. Penang là bang có dân cư hỗn tạp, đa dạng cao độ về dân tộc, văn hóa, ngôn ngữ, và tôn giáo."
278,vi,https://vi.wikipedia.org/wiki/Xayabury,https://upload.wikimedia.org/wikipedia/commons/1/1e/Baby_elephants_at_the_Elephant_Conservation_Center_%28Laos%29.jpg,Xayabury,Các khu bảo tồn,Xayabury / Các khu bảo tồn,Voi Châu Á là loài động vật điển hình tại Khu bảo tồn đa dạng sinh học quốc gia Nam Phouy.,English: The baby Asian elephants are playing together at the nursery in an elephant conservation center in Laos. In partenership with ElefantAsia this sanctuary hosts an elephant hospital. Photo Fabien BASTIDE Français&#160;: Des bébés éléphants asiatiques sont en train de jouer dans une nurserie pour éléphants dans un centre de conservation au Laos à Sayaboury. Ce sanctuaire d'éléphants dispose d'un programme de reproduction pour les éléphants d'Asie en voix d'extinction ainsi que d'un hôpital pour éléphants. Photo Fabien BASTIDE,,image/jpeg,800,1200,True,True,True,"Xayabury là một tỉnh của Lào, nằm ở phía tây bắc của đất nước. Tỉnh Xayabury có diện tích 16.389 km2. Tỉnh có các tỉnh Bokeo và Oudomxai phía bắc, Luang Prabang và Vientiane về phía đông, và là các tỉnh của Thái Lan gồm các tỉnh Loei, Phitsanulok, Uttaradit, Nan và Phayao.
Xayabury là tỉnh duy nhất của Lào hoàn toàn về phía tây của sông Mê Công. Tỉnh này khá dốc với dãy Luang Prabang chạy theo hướng bắc-nam và tạo đường biên giới tự nhiên với cao nguyên Thái Lan. Thị xã Xayabury là thủ phủ của tỉnh. Xayabury có số lượng voi lớn nhất ở Lào.
Tỉnh này giàu gỗ, than nâu, và được coi là vựa lúa của miền bắc Lào, vì hầu hết các tỉnh phía Bắc khác là miền núi không phù hợp với trồng lúa nước. Các loại cây trồng quan trọng khác bao gồm ngô, cam, bông, đậu phộng, vừng, mía và rau như dưa chuột, bắp cải, và đậu."
279,vi,https://vi.wikipedia.org/wiki/Varanus_macraei,https://upload.wikimedia.org/wikipedia/commons/6/68/Varanus_macraei_-_Reptilium_Landau_01.jpg,Varanus macraei,,Varanus macraei,,"Varanus macraei (Böhme &amp; Jacobs 2002) English: Blue-spotted Tree Monitor; Reptilium Landau, Germany. Deutsch: Blauer Baumwaran&#160;; Reptilium Landau, Deutschland.",,image/jpeg,2268,3576,True,True,True,Varanus macraei là một loài thằn lằn trong họ Varanidae. Loài này được Böhme & Jacobs mô tả khoa học đầu tiên năm 2001.
280,fil,https://tl.wikipedia.org/wiki/Tagondaing,https://upload.wikimedia.org/wikipedia/commons/7/70/Tagondaingordinationhall.jpg,Tagondaing,,Tagondaing,Hall ng ordinasyon sa Tagondaing,English: Tagondaingordinationhall,Hall ng ordinasyon sa Tagondaing,image/jpeg,2560,1920,True,True,True,"Ang Tagondaing or Tagundaing ay isang nayon ng Kyain Seikgyi Township, distrito ng Kawkareik, estado ng Karen sa Myanmar. Sa senso ng 2014, ito ay may populasyon na 4,994."
281,vi,https://vi.wikipedia.org/wiki/Andoung_Meas,https://upload.wikimedia.org/wikipedia/commons/f/fe/Ratanakiri_districts.jpg,Andoung Meas,,Andoung Meas,,Map of Ratanakiri Province with districts outlined,Andoung Meas vị trí trong tỉnh Ratanakiri,image/jpeg,541,392,True,True,True,"Andoung Meas là một huyện wor đông bắc Campuchia, ở tỉnh Ratanakiri, dân số huyện này là 6.896"
282,vi,https://vi.wikipedia.org/wiki/Acanthophis_praelongus,https://upload.wikimedia.org/wikipedia/commons/8/8f/Northern_Death_Adder_-_National_Aquarium%2C_Baltimore_-_April_5%2C_2011.jpg,Acanthophis praelongus,,Acanthophis praelongus,,"Northern Death Adder National Aquarium, Baltimore April 5, 2011",,image/jpeg,1062,1415,True,True,True,Acanthophis praelongus là một loài rắn trong họ Rắn hổ. Loài này được Ramsay mô tả khoa học đầu tiên năm 1877.
283,id,https://id.wikipedia.org/wiki/Jeon_Jung-kook,https://upload.wikimedia.org/wikipedia/commons/9/9e/Jungkook_for_Dispatch_%22Boy_With_Luv%22_MV_behind_the_scene_shooting%2C_15_March_2019_07_%28cropped%29.jpg,Jeon Jung-kook,,Jeon Jung-kook,Jungkook pada Maret 2019,"English: Jungkook for Dispatch ""Boy With Luv"" MV behind the scene shooting, 15 March 2019",,image/jpeg,1080,732,True,True,True,"Jeon Jeong-guk atau dikenal dengan nama panggung Jungkook adalah seorang penyanyi dan anggota boy band Korea Selatan yaitu BTS atau Bangtan Boys yang dibentuk di bawah naungan Big Hit Entertainment pada tahun 2013. Posisinya adalah main vocalist, lead dancer, sub-rapper, dan center."
284,vi,https://vi.wikipedia.org/wiki/Chatchai_Budprom,https://upload.wikimedia.org/wikipedia/commons/f/fc/Chatchai_Budprom_20191401.jpg,Chatchai Budprom,,Chatchai Budprom,,Chatchai Budprom at the Asian Cup 2019,,image/jpeg,800,1200,True,True,True,"Chatchai Budprom, còn được biết với tên đơn giản Boy là một cầu thủ bóng đá người Thái Lan thi đấu ở vị trí thủ môn cho câu lạc bộ Giải bóng đá Ngoại hạng Thái Lan BG Pathum United và đội tuyển quốc gia Thái Lan."
285,war,https://war.wikipedia.org/wiki/Cephalopholis_formosa,https://upload.wikimedia.org/wikipedia/commons/0/05/Cephalopholis_formosa_-_Blue-lined_grouper_-_Ko_Tao%2C_Thailand_1674.jpg,Cephalopholis formosa,,Cephalopholis formosa,,"Cephalopholis formosa English: Blue-lined grouper. Underwater photographs of plants and animals from diving sites around Ko Tao, Thailand.",,image/jpeg,478,1187,True,True,True,"An Cephalopholis formosa in uska species han Actinopterygii nga syahan ginhulagway ni Shaw hadton 1812. An Cephalopholis formosa in nahilalakip ha genus nga Cephalopholis, ngan familia nga Serranidae. Ginklasipika han IUCN an species komo diri gud kababarak-an. Waray hini subspecies nga nakalista."
286,id,https://id.wikipedia.org/wiki/Arifin_C._Noer,https://upload.wikimedia.org/wikipedia/commons/3/3b/Arifin_C_Noer_during_discussion_session%2C_Festival_Film_Indonesia_%281982%29%2C_1983%2C_p53.jpg,Arifin C. Noer,Tanggapan atas karya-karyanya,Arifin C. Noer / Tanggapan atas karya-karyanya,Arifin bersama sutradara Nurhadi Irawan dalam sesi diskusi Festival Film Indonesia 1982.,English: Arifin C Noer during discussion session at the 1982 Indonesian Film Festival in Jakarta,,image/jpeg,497,855,True,True,True,"Arifin Chairin Noer, atau lebih dikenal sebagai Arifin C. Noer, adalah sutradara teater dan film asal Indonesia yang beberapa kali memenangkan Piala Citra untuk penghargaan film terbaik, sutradara terbaik, dan penulis skenario terbaik."
287,vi,https://vi.wikipedia.org/wiki/Papilio_blumei,https://upload.wikimedia.org/wikipedia/commons/5/53/Papilio_blumei_fem.JPG,Papilio blumei,Hình ảnh,Papilio blumei / Hình ảnh,,English: Papilio blumei female from collection,,image/jpeg,2600,3144,True,True,True,"Papilio blumei là một loài bướm thuộc họ Papilionidae. Nó chỉ được tìm thấy ở quần đảo Sulawesi của Indonesia.
Sải cánh dài 120–140 mm."
288,vi,https://vi.wikipedia.org/wiki/Boiga_cynodon,https://upload.wikimedia.org/wikipedia/commons/f/f2/Boiga_cynodon_distribution.png,Boiga cynodon,,Boiga cynodon,,"English: geographic distribution of Boiga cynodon (Native: Brunei Darussalam; Indonesia (Bali, Jawa, Kalimantan, Sumatera); Malaysia; Philippines; Singapore; Thailand)",,image/png,944,1259,True,True,True,"Boiga cynodon là một loài rắn trong họ Rắn nước. Loài này được Boie mô tả khoa học đầu tiên năm 1827.
Đây là loài bản địa châu Á. Loài này có chiều dài lên đến 2 m.
Loài rắn này ăn chủ yếu là chim nhỏ và trứng chim, nhưng cũng có thể có thằn lằn và động vật có vú nhỏ.
Boiga cynodon là một loài đẻ trứng, với những con cái trưởng thành về tình dục đẻ 6-12 cho mỗi lứa."
289,vi,https://vi.wikipedia.org/wiki/Dixonius_siamensis,https://upload.wikimedia.org/wikipedia/commons/6/60/Leaf-toed_Gecko_%28Dixonius_siamensis%293.jpg,Dixonius siamensis,Hình ảnh,Dixonius siamensis / Hình ảnh,,"Found in marshland in Sa Kaeo, Thailand.",,image/jpeg,682,1024,True,True,True,Dixonius siamensis là một loài thằn lằn trong họ Gekkonidae. Loài này được Boulenger mô tả khoa học đầu tiên năm 1899.
290,ceb,https://ceb.wikipedia.org/wiki/Fokienia_hodginsii,https://upload.wikimedia.org/wikipedia/commons/a/ac/Fokienia_hodginsii_-_Kunming_Botanical_Garden_-_DSC03140.JPG,Fokienia hodginsii,,Fokienia hodginsii,,"Chamaecyparis hodginsii (syn. Fokienia hodginsii). Plant specimen in the Kunming Botanical Garden, Kunming, Yunnan, China.",,image/jpeg,4320,3240,True,True,True,"Espesye sa tanom nga pino nga una nga gihulagway ni Stephen Troyte Dunn, ug nga gihatagan sa eksakto nga ngalan ni Augustine Henry och H ang Fokienia hodginsii. H. Thomas. Ang Fokienia hodginsii sakop sa kahenera nga Fokienia sa kabanay nga Cupressaceae. Giklaseklase sa IUCN ang espesye sa duolang mibahad. Pagka karon wala pay siak nga nalista ubos niini niya."
291,id,https://id.wikipedia.org/wiki/Basilan,https://upload.wikimedia.org/wikipedia/commons/f/fe/Kaum_Purnah_Mosque.JPG,Basilan,Galeri,Basilan / Galeri,,"English: Kaum Purnah Mosque, Isabela City, Basilan, Philippines",,image/jpeg,336,448,True,True,True,"Basilan merupakan sebuah provinsi di Filipina. Ibu kotanya ialah Lamitan City. Provinsi ini terletak di selatan Semenanjung Zamboanga. Provinsi ini memiliki luas wilayah 1.248,3 km² dengan memiliki jumlah penduduk 496.503 jiwa dengan memiliki angka kepadatan penduduk 402 jiwa/km²."
292,id,https://id.wikipedia.org/wiki/Sri_Baduga_Maharaja,https://upload.wikimedia.org/wikipedia/commons/4/43/COLLECTIE_TROPENMUSEUM_Beschreven_steen_in_Batoetoelis_de_batu_tulis_TMnr_60016460.jpg,Sri Baduga Maharaja,Arti nama Siliwangi,Sri Baduga Maharaja / Prabu Siliwangi / Arti nama Siliwangi,Prasasti Batutulis di Bogor menyebutkan keagungan Sri Baduga Maharaja dalam sejarah.,"English: Stone with inscriptions, the batu tulis Nederlands: Foto. Beschreven steen in Batoetoelis, de batu tulis Unknown language: Batu tulis",,image/jpeg,700,537,True,True,True,"Prabu Dewataprana Sri Baduga Maharaja atau Prabu Siliwangi putra Prabu Dewa Niskala putra Mahaprabu Niskala Wastu Kancana lahir 1401 M di Kawali Ciamis, mengawali pemerintahan zaman Pakuan Pajajaran Pasundan, yang memerintah Kerajaan Sunda Galuh selama 39 tahun. Pada masa inilah Pakuan Pajajaran di Bogor mencapai puncak perkembangannya.
Dalam prasasti Batutulis diberitakan bahwa Sri Baduga dinobatkan dua kali, yaitu yang pertama ketika Jayadewata menerima tahta Kerajaan Galuh di Kawali Ciamis dari ayahnya Prabu Dewa Niskala putra Mahaprabu Niskala Wastu Kancana dari Permaisuri Mayangsari putri Prabu Bunisora, yang kemudian bergelar Prabu Guru Dewataprana. Yang kedua ketika ia menerima tahta Kerajaan Sunda di Pakuan Bogor dari mertua dan uwanya, Prabu Susuktunggal putra Mahaprabu Niskala Wastu Kancana dari Permaisuri Ratna Sarkati putri Resi Susuk Lampung. Dengan peristiwa ini, ia menjadi penguasa Kerajaan Sunda - Kerajaan Galuh dan dinobatkan dengan gelar Sri Baduga Maharaja Ratu Haji di Pakuan Pajajaran Sri Sang Ratu Dewata."
