,language,page_url,image_url,page_title,section_title,hierarchical_section_title,caption_reference_description,caption_attribution_description,caption_alt_text_description,mime_type,original_height,original_width,is_main_image,attribution_passes_lang_id,page_changed_recently,context_page_description
279,id,https://id.wikipedia.org/wiki/Chevrolet_Captiva,https://upload.wikimedia.org/wikipedia/commons/0/04/Chevrolet_Captiva_interior_3.jpg,Chevrolet Captiva,Daya Mesin,Chevrolet Captiva / Generasi Pertama (C100; 2006–2018) / Daya Mesin,Chevrolet Captiva interior (Thailand),"2007 Chevrolet Captiva (interior) - Tak, Thailand",,image/jpeg,1056,1336,True,True,True,"Daewoo Winstorm atau Chevrolet Captiva adalah mobil berjenis crossover SUV produk General Motors cabang Korea Selatan, yakni GM Daewoo yang memiliki kapasitas 7 penumpang. Beberapa tipe dari mobil ini dilengkapi dengan teknologi AWD, dan tersedia dengan warna antara lain: hitam, abu-abu, merah, perak, dll.
Chevrolet Captiva pertama kali diperkenalkan pada tahun 2006, setelah sebelumnya muncul tahun 2004 sebagai mobil konsep dengan inisial Chevrolet S3X. Memanfaatkan platform GM Theta, yang juga digunakan oleh Opel Antara. Dikembangkan oleh GM Daewoo di GM Daewoo Center di Bupyeong-Gu, Incheon, Korea Selatan. Merk Chevrolet Captiva juga digunakan di Eropa, Timur Tengah, India, dan Asia Tenggara."
280,id,"https://id.wikipedia.org/wiki/Long_Beach,_California",https://upload.wikimedia.org/wikipedia/commons/3/35/Flag_of_Long_Beach%2C_California.png,"Long Beach, California",,"Long Beach, California",Bendera,"English: Flag of Long Beach, California",Bendera Long Beach,image/png,216,342,True,True,True,"Long Beach adalah sebuah kota yang terletak di California, Amerika Serikat, di pantai samudera Pasifik. Kota ini terletak 30 km selatan dari Los Angeles.
Long Beach adalah kota terbesar ke-36 di Amerika Serikat dan ke-7 di California. Pada tahun 2005, diperkirakan populasi kota ini sebesar 463.956 jiwa.
Pelabuhan Long Beach adalah pelabuhan terbesar di dunia. Kota ini juga memiliki industri minyak bumi besar. Minyak dapat ditemukan baik di bawah tanah ataupun di pantai. Manufaktur termasuk pesawat, otomotif, elektronik dan perlengkapan audiovisual serta peralatan rumah tangga. Kota ini juga merupakan benteng untuk perusahaan seperti Epson Amerika, Molina Healthcare, Scan Health Care, dan Polar Air Cargo.
California State University yang terletak di kota ini adalah universitas negeri terbesar di negara bagian California.
Setiap tahun, umumnya pada bulan April, diadakan balap mobil Grand Prix of Long Beach di sirkuit jalan raya di tengah kota Long Beach. Perlombaan ini diikuti oleh pembalap profesional dengan mobil formula, dan para selebriti dengan mobil yang sedikit dimodifikasi."
281,war,https://war.wikipedia.org/wiki/Ficus_virens,https://upload.wikimedia.org/wikipedia/commons/f/f6/Ficus_virens_fruit.jpg,Ficus virens,,Ficus virens,,English: Kevin McCready,,image/jpeg,864,1152,True,True,True,"An Ficus virens in uska species han Magnoliopsida nga ginhulagway ni William Townsend Aiton. An Ficus virens in nahilalakip ha genus nga Ficus, ngan familia nga Moraceae. Nag-uusahan nga subspecies: F. v. Ficus virens dasycarpa."
282,id,https://id.wikipedia.org/wiki/Ci_Manuk,https://upload.wikimedia.org/wikipedia/commons/7/76/Rentang-panoramio-106920137.jpg,Ci Manuk,Galeri,Ci Manuk / Galeri,,English: rentang dam Indonesia,,image/jpeg,416,3840,True,True,True,"Ci Manuk adalah sungai yang berada di bagian timur Provinsi Jawa Barat, Indonesia, sekitar 170 km di timur ibu kota Jakarta."
283,fil,"https://tl.wikipedia.org/wiki/Iba,_Zambales",http://upload.wikimedia.org/wikipedia/commons/9/9e/Iba_Zambales_street_view.png,"Iba, Zambales",,"Iba, Zambales",,English: Downtown Iba,,image/png,506,801,True,True,True,"Ang Bayan ng Iba ay isang ika-unang klaseng bayan sa lalawigan ng Zambales, Pilipinas. Ito ang kabiserang panlalawigan ng Zambales. Ayon sa 2015 senso, ito ay may populasyon na 50,506 sa may 11,450 na kabahayan.Ito ang bayang sinilangan ng dating Pangulong Ramon Magsaysay."
284,id,https://id.wikipedia.org/wiki/Suzuki_APV,https://upload.wikimedia.org/wikipedia/commons/3/32/2009_Suzuki_APV_%28GD%29_van_%28front%29.jpg,Suzuki APV,APV versi awal,Suzuki APV / Jenis model / APV versi awal,,Suzuki APV GD,,image/jpeg,2830,3790,True,True,True,"Suzuki APV/Mega Carry adalah minibus/pikap yang di kembangkan di Jepang yang memiliki desain menyerupai Carry generasi ke 7 dan di rakit di Indonesia oleh PT. Suzuki Indomobil Motor sejak tahun 2004 untuk menggantikan Every Plus/Carry 1.3. APV merupakan singkatan dari All Purpose Vehicle. Mesin yang di gunakan adalah mesin bensin SOHC 16-valve 4 silinder segaris 1.5 L G15A dan 1.6 L G16A dengan teknologi Multipoint Fuel Injection yang mirip dengan Carry Futura, Escudo dan Baleno.
Selain di jual di Indonesia, Suzuki APV juga di ekspor ke 90 negara di berbagai belahan dunia seperti Asia Tenggara, Asia Selatan, Australia, Oceania, Afrika Utara, Timur Tengah, Amerika Tengah, Karibia dan Amerika Selatan."
285,war,"https://war.wikipedia.org/wiki/Iguig,_Cagayan",http://upload.wikimedia.org/wikipedia/commons/2/2e/Ph_locator_cagayan_iguig.png,"Iguig, Cagayan",,"Iguig, Cagayan",,English: Map of Cagayan showing the location of Iguig,Mapa han Cagayan nga nagpapakita kon hain nahamutang an Iguig,image/png,300,300,True,True,True,"Batakan:Distinguish
An Iguig usa nga ikalima nga klase nga bungto ha lalawigan han Cagayan, Pilipinas. Sumala han census han tuig 2000, mayda ini populasyon nga 21,858 ka tawo ha 4,159 nga mga panimalay."
286,vi,https://vi.wikipedia.org/wiki/Tonl%C3%A9_Sap,https://upload.wikimedia.org/wikipedia/commons/e/ee/Old_man_on_tonle_sap.jpg,Tonlé Sap,Thủy văn,Tonlé Sap / Thủy văn,Một cụ già đang chèo thuyền trên Tonle Sap,,,image/jpeg,768,1024,True,True,True,"Tonlé Sap hay Biển hồ Campuchia là một hệ thống kết hợp giữa hồ và sông có tầm quan trọng to lớn đối với Campuchia. Đây là hồ nước ngọt lớn nhất Đông Nam Á và được UNESCO công nhận là khu dự trữ sinh quyển thế giới năm 1997.
Tonlé Sap có nghĩa là ""sông nước ngọt lớn"" nhưng thông thường được dịch là ""Hồ Lớn"" trong các ngôn ngữ khác; ""Biển Hồ"" là cách gọi của người Việt chỉ tầm vóc rộng lớn của hồ nước này khiến không thấy bến bờ."
287,vi,https://vi.wikipedia.org/wiki/Highlands_Coffee,https://upload.wikimedia.org/wikipedia/commons/3/33/Highlands_Coffee_Pullman%2C_108_Gi%E1%BA%A3ng_V%C3%B5%2C_H%C3%A0_N%E1%BB%99i_001.JPG,Highlands Coffee,Hình ảnh,Highlands Coffee / Hình ảnh,,"Hà Nội, Việt Nam.",,image/jpeg,2448,3264,True,True,True,"Highlands Coffee là chuỗi cửa hàng kinh doanh cà phê và các loại đồ ăn nhanh của Việt Nam, do David Thái sáng lập vào năm 1999."
288,ceb,https://ceb.wikipedia.org/wiki/Liguasan_Marsh,https://upload.wikimedia.org/wikipedia/commons/a/a1/Philippine_duck.jpg,Liguasan Marsh,,Liguasan Marsh,,The Philippine Duck (Anas luzonica) Taken by Duncan Wright,,image/jpeg,2304,3456,True,True,True,"Kalapukan ang Liguasan Marsh sa Pilipinas. Nahimutang ni sa habagatang bahin sa nasod, 900 km sa habagatan sa Dakbayan sa Manila ang ulohan sa nasod.
Hapit nalukop sa kaumahan ang palibot sa Liguasan Marsh. Dunay mga 257 ka tawo kada kilometro kwadrado sa palibot sa Liguasan Marsh nga hilabihan populasyon. Ang klima tropikal nga kasalupan. Ang kasarangang giiniton 24 °C. Ang kinainitan nga bulan Abril, sa 24 °C, ug ang kinabugnawan Enero, sa 22 °C. Ang kasarangang pag-ulan 2,030 milimetro matag tuig. Ang kinabasaan nga bulan Hulyo, sa 226 milimetro nga ulan, ug ang kinaugahan Disyembre, sa 109 milimetro."
289,id,https://id.wikipedia.org/wiki/Alay,https://upload.wikimedia.org/wikipedia/commons/5/5e/Percakapan_Alay.jpg,Alay,Ciri-ciri,Alay / Ciri-ciri,Contoh penggunaan bahasa Alay,Bahasa Indonesia: Teks percakapan bahasa Alay diambil dari Kompas Tekno: https://tekno.kompas.com/read/2010/12/09/08394010/anak.muda.dan.bahasa.alay Dalam fon Lucida Typewriter,,image/jpeg,458,1475,True,True,True,"Alay adalah sebuah istilah yang merujuk pada sebuah fenomena perilaku remaja di Indonesia. Istilah ini merupakan stereotipe yang menggambarkan gaya hidup yang dianggap norak atau kampungan. Selain itu, alay merujuk pada gaya yang dianggap berlebihan dan selalu berusaha menarik perhatian. Seseorang yang dikategorikan alay umumnya memiliki perilaku unik dalam hal bahasa dan gaya hidup. Dalam gaya bahasa, terutama bahasa tulis, alay merujuk pada kesenangan remaja menggabungkan huruf besar-huruf kecil, menggabungkan huruf dengan angka dan simbol, menyingkat secara berlebihan, atau membolak balik huruf sehingga membentuk kosakata baru. Dalam gaya bicara, mereka berbicara dengan intonasi dan gaya yang berlebihan. Di Filipina terdapat fenomena yang mirip, sering disebut sebagai Jejemon."
290,id,https://id.wikipedia.org/wiki/Saudia,https://upload.wikimedia.org/wikipedia/commons/a/a8/HZ-ACA_B720-068B_Saudi_Arabian_TIP_18MAR69_%286053413690%29.jpg,Saudia,Dekade 1960-70an,Saudia / Sejarah / Dekade 1960-70an,Boeing 720 Saudi sedang dalam persiapan menuju lepas landas.,English: Sneaky photo taken at Tripoli (TIP) from behind a GPU,,image/jpeg,1200,1800,True,True,True,"Saudi Arabian Airlines, atau Saudia adalah nama maskapai penerbangan Arab Saudi. Kode IATA SV dan kode ICAO SVA. Maskapai ini berdiri tahun 1945."
291,vi,https://vi.wikipedia.org/wiki/Mahamayuri,https://upload.wikimedia.org/wikipedia/commons/9/9a/Mahamayuri_statue.jpg,Mahamayuri,,Mahamayuri,Tượng Khổng tước Minh Vương Mahamayuri đang nài một vị Phật,English: Mahamayuri_statue. 日本語: 孔雀明王,,image/jpeg,1525,865,True,True,True,"Khổng Tước Minh Vương tên một vị Minh Vương của Đạo Phật, nguyên căn là một con công thuộc loài công lam Ấn Độ là vật cưỡi của Phật Mẫu Chuẩn Đề."
292,vi,https://vi.wikipedia.org/wiki/Angelina_Jolie,https://upload.wikimedia.org/wikipedia/commons/1/1d/2005_06_15_rice-jolie_600.jpg,Angelina Jolie,Đại sứ UNHCR,Angelina Jolie / Hoạt động nhân đạo / Đại sứ UNHCR,Jolie và Condoleezza Rice tại Cao ủy Liên Hiệp Quốc về người tị nạn vào Ngày Tị nạn Thế giới năm 2005.,English: Angelina Jolie and Condoleezza Rice during the World Refugee Day at the National Geographic Society,,image/jpeg,549,600,True,True,True,"Angelina Jolie là một nữ diễn viên, nhà làm phim và nhà từ thiện nhân đạo người Mỹ. Trong sự nghiệp điện ảnh của mình, Jolie đã nhận một Giải Oscar, hai Giải thưởng của Hội Diễn viên Điện ảnh, ba Giải Quả cầu vàng và được công nhận là nữ diễn viên Hollywood có thu nhập cao nhất. Cô tham gia bộ phim đầu tiên cùng cha ruột của mình là diễn viên Jon Voight khi còn nhỏ trong Lookin' to Get Out. Cô bắt đầu sự nghiệp diễn xuất hơn một thập kỷ sau với bộ phim kinh phí thấp Cyborg 2 và vai chính trong Hackers. Cô tham gia các phim đánh giá cao như George Wallace, Gia và nhận Giải Oscar cho nữ diễn viên phụ xuất sắc nhất với bộ phim Girl, Interrupted.
Jolie trở thành một trong những diễn viên nổi tiếng của Hollywood với vai nữ anh hùng Lara Croft thuộc dòng trò chơi mô phỏng Lara Croft: Tomb Raider. Cô tiếp tục tham gia những bộ phim hài kịch hành động thành công như Ông bà Smith, Wanted và Salt. Cô nhận các đánh giá tích cực qua diễn xuất trong phim chính kịch Trái tim quả cảm và Changeling, mang về một đề cử Giải Oscar cho nữ diễn viên chính xuất sắc nhất."
293,vi,https://vi.wikipedia.org/wiki/Supa_Strikas,https://upload.wikimedia.org/wikipedia/commons/2/22/El_Matador.jpg,Supa Strikas,El Matador,Supa Strikas / Các nhân vật / Nhân vật chính / El Matador,El Matador.,English: El Matador - skilled striker for SupaStrikas FC,,image/jpeg,136,120,True,True,True,"Supa Strikas là một series phim hoạt hình nói về đội bóng Supa Strikas, đội bóng mạnh nhất giải Super League. Bộ phim xoay quanh những câu chuyện trong và ngoài sân cỏ của nhân vật chính Shakes và các đồng đội của anh. Ngoài ra, Supa Strikas còn là truyện tranh, được xuất bản vào năm 2000 tại Cộng hòa Nam Phi, quê hương của loạt series."
294,id,https://id.wikipedia.org/wiki/Medan_Merdeka,https://upload.wikimedia.org/wikipedia/commons/a/a2/COLLECTIE_TROPENMUSEUM_Een_Chinees_die_stof_ter_verkoop_aanbied_TMnr_3728-774.jpg,Medan Merdeka,,Medan Merdeka,Litografi berdasarkan lukisan Josias Cornelis Rappard dengan latar belakang Koningsplein dan Gereja Immanuel pada tahun 1880-an,Nederlands: Litho. Litho naar een oorspronkelijke aquarel van Rappard. Een Chinees die stof ter verkoop aanbied,,image/jpeg,580,800,True,True,True,"Medan Merdeka atau Lapangan Merdeka adalah lapangan besar yang terletak di tengah Jakarta, Indonesia. Lapangan ini dikelilingi berbagai kantor dan bangunan penting seperti Istana Merdeka, Mahkamah Agung, serta berbagai kantor kementerian negara. Di tengah Medan Merdeka terdapat Monumen Nasional. Lebar Medan Merdeka membentang sejauh satu kilometer. Pada masa kolonial Hindia Belanda lapangan ini disebut Koningsplein."
295,id,https://id.wikipedia.org/wiki/Lere_Anan_Timor,https://upload.wikimedia.org/wikipedia/commons/f/f6/Generalmajor_Lere_Anan_Timur.jpg,Lere Anan Timor,,Lere Anan Timor,Mayor Jenderal Lere Anan Timor,Deutsch: Generalmajor Lere Anan Timor,,image/jpeg,475,400,True,True,True,Mayor Jenderal FDTL Lere Anan Timor adalah Panglima F-FDTL yang menjabat sejak 6 Oktober 2011.
296,vi,https://vi.wikipedia.org/wiki/L%C3%AA_Nguy%C3%AAn_V%E1%BB%B9,https://upload.wikimedia.org/wikipedia/vi/c/c6/LeNguyenVy.jpg,Lê Nguyên Vỹ,,Lê Nguyên Vỹ,,"Hình của Quân lực Việt Nam Cộng hoà, một tổ chức không còn tồn tại",,image/jpeg,303,225,True,True,True,"Lê Nguyên Vỹ, nguyên là một tướng lĩnh Bộ binh của Quân lực Việt Nam Cộng hòa, cấp bậc Chuẩn tướng. Ông xuất thân từ một trường Võ bị Địa phương do Chính phủ Quốc gia mở ra ở Trung phần. Ra trường được điều về đơn vị Bộ binh, sau chuyển qua phục vụ đơn vị Nhảy dù một thời gian ngắn. Sau đó lại trở về Bộ binh tuần tự giữ nhiều chức vụ cho đến năm 1973, ông được bổ nhiệm chức vụ Chỉ huy một Sư đoàn Bộ binh. Ông là một trong năm tướng lĩnh đã tự sát trong sự kiện 30 tháng 4 năm 1975."
297,vi,https://vi.wikipedia.org/wiki/Chao_Phraya_Bodin_Decha,https://upload.wikimedia.org/wikipedia/commons/6/69/Yasothon_General_Singh_24.JPG,Chao Phraya Bodin Decha,,Chao Phraya Bodin Decha,Tượng Chao Phraya Bodindecha (Sing Singhaseni),"Yasothon's General Singh, during reign of Rama III",,image/jpeg,619,456,True,True,True,"Chao Phraya Bodin Decha, là viên tướng Thái Lan đầu thế kỷ 19."
298,vi,https://vi.wikipedia.org/wiki/USS_George_K._MacKenzie_(DD-836),https://upload.wikimedia.org/wikipedia/commons/1/1c/USS_George_K._MacKenzie_%28DD-836%29_off_Point_Loma%2C_circa_in_the_early_1970s.jpg,USS George K. MacKenzie (DD-836),,USS George K. MacKenzie (DD-836),Tàu khu trục USS George K. MacKenzie (DD-836) sau khi được hiện đại hóa FRAM I,"English: The U.S. Navy destroyer USS George K. MacKenzie (DD-836) off Point Loma, California (USA), circa in the early 1970s.",USS George K. MacKenzie,image/jpeg,403,600,True,True,True,"USS George K. MacKenzie (DD-836) là một tàu khu trục lớp Gearing được Hải quân Hoa Kỳ chế tạo vào giai đoạn cuối Chiến tranh Thế giới thứ hai. Nó là chiếc tàu chiến duy nhất của Hải quân Mỹ được đặt theo tên Thiếu tá Hải quân George K. MacKenzie, người đã tử trận khi tàu ngầm USS Triton do ông chỉ huy bị ba tàu khu trục Nhật Bản đánh chìm ở phía Bắc quần đảo Admiralty, và được truy tặng Huân chương Chữ thập Hải quân. Hoàn tất khi chiến tranh đã sắp kết thúc, con tàu tiếp tục phục vụ trong giai đoạn Chiến tranh Lạnh, Chiến tranh Triều Tiên và Chiến tranh Việt Nam cho đến năm 1976. Nó bị đánh chìm như một mục tiêu cùng năm đó. George K. MacKenzie được tặng thưởng sáu Ngôi sao Chiến trận do thành tích phục vụ trong Chiến tranh Triều Tiên."
299,fil,https://tl.wikipedia.org/wiki/Maria_Orosa,https://upload.wikimedia.org/wikipedia/commons/9/92/Maria_Orosa_bust_and_plaque_at_the_Historical_Park.jpg,Maria Orosa,,Maria Orosa,"Maria Orosa (Historical Park and Laurel Park, Batangas Provincial Capitol Complex).","English: Upload Wizard photos -- (general description of landmarkds, town, church) -Historical Park and Laurel Park - (man-made parks at the Provincial Capitol Complex in Barangay Kumintang Ibaba - with a Multi-Purpose Center used as basketball court, volleyball court and dormitory, for a seminar and meeting venues; the sculpture work entitled ""Diwa ng Batangeuno"" done in bronze/steel by Ed Castrillo portrays the vitues of the Batanguenos such as nobility, industriousness, beauty and wisdom[1]) - Monuments, Busts of - Maria Orosa[2] Maria Orosa e Ylagan; Claro M. Recto[3]; Dr. Baldomero Roxas [4]; Feliciano Leviste[5]; Dr. Deogracias V. Villadolid - Profiles of Filipino Fisheries Scientists - University of the Philippines Los Baños Limnological Research Station[6]; Jose Diokno[7] - at the - Batangas [8] Provincial Capitol [9] Coordinates: 13°45'55""N 121°3'50""E Batangas City (the largest and capital city of the Province of Batangas, the ""Industrial Port City of Calabarzon"", 2010 census, the city has a population of 305,607 people).",,image/jpeg,4608,3456,True,True,True,"Si Maria Ylagan Orosa ay isang Pilipinang kemiko at parmasiyutiko.
Gamit ang kanyang kaalaman ng lokal na mga katangian ng pagkain, si Orosa din ang ginawa ng mga kontribusyon sa larangan sa pagluluto at nagturo ng tamang pamamaraan ng pangangalaga para sa mga katutubong pagkain tulad ng adobo, dinuguan, kilawin at escabech.
Ipinanganak siya noong Nobyembre 29, 1893 sa Taal, Batangas kina Simplicio Orosa y Agoncillo at Juliana Ylagan.
Namatay si Maria Y. Orosa noong Pebrero 13, 1945 dahil sa isang shrapnel na tumimo sa kanyang puso noong tinamaan ng bomba ang Malate Remedios Hospital kung saan siya ay dinala dahil tinamaan siya ng ligaw na bala habang nagtatrabaho sa Bureau of Plant Industry sa Malate.
Sa paggunita, isang kalye sa Ermita, Manila, pati na rin ang isang gusali sa Kawanihan ng halaman at Industriya ay pinangalanan pagkatapos ng kanyang pagyao."
300,war,https://war.wikipedia.org/wiki/Tragulus_javanicus,https://upload.wikimedia.org/wikipedia/commons/9/9e/Tragulus_javanicus.jpg,Tragulus javanicus,,Tragulus javanicus,,English: Tragulus javanicus,,image/jpeg,299,420,True,True,True,"An Tragulus javanicus in uska species han Mammalia nga syahan ginhulagway ni Pehr Osbeck hadton 1765. An Tragulus javanicus in nahilalakip ha genus nga Tragulus, ngan familia nga Tragulidae. Ginklasipika han IUCN an species komo kulang hin datos. Waray hini subspecies nga nakalista."
301,id,https://id.wikipedia.org/wiki/Chan_Chun_Sing,https://upload.wikimedia.org/wikipedia/commons/9/98/Chan_Chun_Sing_at_e2i.jpg,Chan Chun Sing,,Chan Chun Sing,Chan Chun Sing,English: Minister Chan Chun Sing at e2i giving a pep talk,,image/jpeg,993,645,True,True,True,"Chan Chun Sing adalah seorang politikus asal Singapura. Anggota dari Partai Aksi Rakyat yang memerintah negara tersebut, ia sekarang menjadi Menteri Perdagangan dan Industri sejak 1 Mei 2018. Pada 1 Oktober 2015, Chan diangkat menjadi Wakil Ketua Asosiasi Rakyat. Ia menjadi Anggota Parlemen mewakili Daerah Pemilihan Tanjong Pagar sejak pemilihan umum Singapura 2011. Sebelum masuk politik, ia bertugas dalam Angkatan Bersenjata Singapura, dimana ia meraih pangkat Mayor Jenderal dan menjabat sebagai Kepala Angkatan Darat Singapura dari 2010 sampai 2011."
302,id,https://id.wikipedia.org/wiki/Gunung_Galunggung,https://upload.wikimedia.org/wikipedia/commons/a/a2/Galunggung_Mountain_Camping_Ground.jpg,Gunung Galunggung,Letusan Gunung Galunggung,Gunung Galunggung / Letusan Gunung Galunggung,Suasana tempat berkemah di kawah Galunggung,English: Camping ground at Galunggung mountain caldera Bahasa Indonesia: Tempat berkemah di caldera gunung Galunggung,,image/jpeg,3784,5677,True,True,True,"Gunung Galunggung merupakan gunung berapi dengan ketinggian 2.167 meter di atas permukaan laut, terletak sekitar 17 km dari pusat kota Tasikmalaya. Untuk mencapai puncak Galunggung, dibangun sebuah tangga yang memiliki 620 anak tangga. Di wilayah ini terdapat beberapa daya tarik wisata yang ditawarkan antara lain objek wisata dan daya tarik wanawisata dengan areal seluas kurang lebih 120 hektare di bawah pengelolaan Perum Perhutani. Objek yang lainnya seluas kurang lebih 3 hektar berupa pemandian air panas lengkap dengan fasilitas kolam renang, kamar mandi dan bak rendam air panas.
Gunung Galunggung mempunyai Hutan Montane 1.200 - 1.500 meter dan Hutan Ericaceous > 1.500 meter."
303,vi,https://vi.wikipedia.org/wiki/Davao_Occidental,https://upload.wikimedia.org/wikipedia/commons/0/0e/PH-DVO_Flag.png,Davao Occidental,,Davao Occidental,,English: Provincial flag of Davao Occidental,Hiệu kỳ của Davao Occidental,image/png,800,1200,True,True,True,"Davao Occidental là tỉnh của Philippines, thuộc vùng Davao trên đảo Mindanao. Tỉnh lỵ đóng tại Malita. Phía đông của tỉnh giáp vịnh Davao. Về phía nam tỉnh này là đường biên giới trên biển với tỉnh Bắc Sulawesi của Indonesia. Davao Occidental là tỉnh thứ 81 của Philippines."
304,vi,https://vi.wikipedia.org/wiki/Pak_Kret,https://upload.wikimedia.org/wikipedia/commons/3/3d/Ko_Kret_leaning_chedi.jpg,Pak Kret,Địa lý,Pak Kret / Địa lý,Ko Kret,"English: The leaning chedi of Ko Kret, Nonthaburi province, Thailand. The chedi is located at the north-eastern corner of the island, and is the icon of Ko Kret. Photo taken by User:Ahoerstemeier on January 16 2005.",,image/jpeg,1700,1100,True,True,True,"Pak Kret là một huyện ở đông bắc tỉnh Nonthaburi, miền trung Thái Lan."
305,fil,https://tl.wikipedia.org/wiki/Maharlika_Pilipinas_Basketball_League,https://upload.wikimedia.org/wikipedia/commons/d/dd/Mayor_Vitaliano_D._Agan_%28Zamboanga_City%29_Coliseum_during_MPBL_game.jpg,Maharlika Pilipinas Basketball League,Lugar,Maharlika Pilipinas Basketball League / Lugar,,English: The coliseum during the Maharlika Pilipinas Basketball League (MPBL) game between Zamboanga Valientes and Manila Stars. Owned by City Government of Zamboanga and it is public domain.,,image/jpeg,720,960,True,True,True,"Ang Maharlika Pilipinas Basketball League o MPBL ay isang liga ng rehiyong liga ng basketbol sa Pilipinas. Ito ay nagbukas noong Agosto 29, 2017."
306,vi,https://vi.wikipedia.org/wiki/Salacca_wallichiana,https://upload.wikimedia.org/wikipedia/commons/c/cf/Luk_sala_3.jpg,Salacca wallichiana,Hình ảnh,Salacca wallichiana / Hình ảnh,,"English: Luk sala (Thai script: ลูกสละ) is the Thai name for the fruit of a type of Salak Palm; it is sometimes also called ""snakefruit"". The taste of the fruit is somewhat musty, and somewhere in between dried bananas, jackfruit, and preserved dates. Luk rakam (Thai script: ลูกระกำ) is the fruit of another type of Salak Palm. It tends to be more rounded in shape compared to the luk sala. The taste of the luk rakam is also more watery.",,image/jpeg,1272,1920,True,True,True,"Salacca wallichiana là loài thực vật có hoa thuộc họ Arecaceae. Loài này được Mart. miêu tả khoa học đầu tiên năm 1838.
Loài này mọc ở Malaysia, Thái Lan, Myanmar, và Sumatra.
Quả loài này ở Việt Nam thường gọi là quả mây Thái."
307,vi,https://vi.wikipedia.org/wiki/Rafflesia_arnoldii,https://upload.wikimedia.org/wikipedia/commons/a/a5/MyPhotoExpo90RA.JPG,Rafflesia arnoldii,Hình ảnh,Rafflesia arnoldii / Hình ảnh,,It is the Rafflesia which bloomed in a garden of the Osaka flower Expo 90.,,image/jpeg,489,340,True,True,True,"Rafflesia arnoldii là một loài thực vật có hoa trong họ Rafflesiaceae, được coi là hoa đơn tính lớn nhất trên Trái Đất. Nó có mùi hôi rất nồng nặc và khủng khiếp giống như mùi thịt rữa, vì thế nó có biệt danh là ""hoa xác chết"". Loài này đặc hữu ở rừng mưa Sumatra và có thể là cả Borneo. Loài này được R.Br. miêu tả khoa học đầu tiên năm 1821.
Rafflesia arnoldii, còn gọi là Kerubut là một trong ba quốc hoa của Indonesia, hai hoa còn lại là nhài và Phalaenopsis amabilis. Nó chính thức được công nhận là quốc ""hoa hiếm"" trong Nghị định Quốc gia Số 4 năm 1993."
308,ceb,https://ceb.wikipedia.org/wiki/Tor_tambroides,https://upload.wikimedia.org/wikipedia/commons/e/ee/Tor_tambroid_160811-61602_ffi.JPG,Tor tambroides,,Tor tambroides,,"English: Tor tambroides, 267 mm SL (standard length). From Jambi, Sumatra, Indonesia. Bahasa Indonesia: Ikan garing, Tor tambroides, 267 mm SL. Dari Sungai Lumpang, Desa Durian Rambun, Muara Siau, Kab. Merangin.",,image/jpeg,1310,2400,True,True,True,Espesye sa isda nga una nga gihulagway ni Pieter Bleeker ni adtong 1854 ang Tor tambroides. Ang Tor tambroides sakop sa kahenera nga Tor sa kabanay nga karpa. Giklaseklase sa IUCN ang espesye sa kapos sa datos. Pagka karon wala pay siak nga nalista ubos niini niya.
309,fil,https://tl.wikipedia.org/wiki/Ryan_Reyes,https://upload.wikimedia.org/wikipedia/commons/3/36/Ryan_Reyes_-_TNT_-_2015-1206_%2823466846832%29.jpg,Ryan Reyes,,Ryan Reyes,,Ryan Reyes - TNT - 2015-1206,,image/jpeg,1796,655,True,True,True,Si Ryan Reyes ay isang Pilipinong manlalaro ng basketbol na kasalukuyang naglalaro para sa TNT KaTropa sa Philippine Basketball Association.
310,id,"https://id.wikipedia.org/wiki/Duero,_Bohol",http://upload.wikimedia.org/wikipedia/commons/e/e1/Ph_locator_bohol_duero.png,"Duero, Bohol",,"Duero, Bohol",Peta menunjukan lokasi Duero,English: Map of Bohol showing the location of Duero,,image/png,300,300,True,True,True,"Duero adalah munisipalitas yang terletak di provinsi Bohol, Filipina.
Pada tahun 2007, munisipalitas ini memiliki populasi sebesar 17.254 jiwa."
311,vi,https://vi.wikipedia.org/wiki/Ambulyx_celebensis,https://upload.wikimedia.org/wikipedia/commons/b/b2/Ambulyx_celebensis_JH101_male_up_edi.jpg,Ambulyx celebensis,,Ambulyx celebensis,,"Ambulyx celebensis celebensis, male, upperside. Indonesia, South Sulawesi, vicinity of Mamasa",,image/jpeg,1067,1600,True,True,True,"Ambulyx celebensis là một loài bướm đêm thuộc họ Sphingidae. Nó được miêu tả bởi Jordan năm 1919, và được tìm thấy ở Indonesia."
